bigram,frequency,word1,word2,word1_freq,word2_freq
"('wholly', 'unable')",0.00011704119850187266,wholly,unable,0.00011702750146284377,0.00011702750146284377
"('a', 'duplicate')",0.00011704119850187266,a,duplicate,0.014160327677004095,0.00011702750146284377
"('or', 'mechanical')",0.00011704119850187266,or,mechanical,0.011000585137507315,0.0007021650087770626
"('leſs', 'can')",0.00011704119850187266,leſs,can,0.0005851375073142189,0.001989467524868344
"('the', 'greateſt')",0.00011704119850187266,the,greateſt,0.06155646576945582,0.00011702750146284377
"('provided', 'only')",0.00011704119850187266,provided,only,0.00011702750146284377,0.0023405500292568754
"('would', 'really')",0.00011704119850187266,would,really,0.005851375073142188,0.0004681100058513751
"('it', 'yet')",0.00023408239700374532,it,yet,0.014628437682855471,0.0028086600351082502
"('aſſerted', 'but')",0.00011704119850187266,aſſerted,but,0.00011702750146284377,0.007957870099473376
"('figure', 'and')",0.00023408239700374532,figure,and,0.0004681100058513751,0.03978935049736688
"('powers', 'toward')",0.00011704119850187266,powers,toward,0.00023405500292568755,0.002106495026331188
"('regular', 'and')",0.00011704119850187266,regular,and,0.00011702750146284377,0.03978935049736688
"('of', 'motion')",0.00046816479400749064,of,motion,0.04166179052077238,0.0031597425394967816
"('imaginable', 'points')",0.00011704119850187266,imaginable,points,0.00023405500292568755,0.0003510825043885313
"('this', 'proper')",0.00011704119850187266,this,proper,0.00807489760093622,0.0003510825043885313
"('evenly', 'attracted')",0.00011704119850187266,evenly,attracted,0.0008191925102399064,0.0007021650087770626
"('can', 'only')",0.00023408239700374532,can,only,0.001989467524868344,0.0023405500292568754
"('preſent', 'that')",0.00011704119850187266,preſent,that,0.0033937975424224694,0.025043885313048568
"('with', 'other')",0.00011704119850187266,with,other,0.004681100058513751,0.004447045055588063
"('that', 'fortune')",0.00011704119850187266,that,fortune,0.025043885313048568,0.0007021650087770626
"('viſible', 'to')",0.00011704119850187266,viſible,to,0.00023405500292568755,0.022937390286717377
"('impreſt', 'upon')",0.00011704119850187266,impreſt,upon,0.00011702750146284377,0.002106495026331188
"('unleſs', 'the')",0.00023408239700374532,unleſs,the,0.0009362200117027502,0.06155646576945582
"('gravity', 'may')",0.00011704119850187266,gravity,may,0.002574605032182563,0.004095962551199532
"('denſe', 'as')",0.00023408239700374532,denſe,as,0.0004681100058513751,0.009128145114101814
"('ſo', 'great')",0.00011704119850187266,ſo,great,0.0052662375658279695,0.001521357519016969
"('to', 'each')",0.00011704119850187266,to,each,0.022937390286717377,0.0016383850204798127
"('deſcent', 'ſo')",0.00011704119850187266,deſcent,ſo,0.0003510825043885313,0.0052662375658279695
"('then', 'indeed')",0.00011704119850187266,then,indeed,0.001989467524868344,0.0004681100058513751
"('cloſe', 'and')",0.00011704119850187266,cloſe,and,0.0003510825043885313,0.03978935049736688
"('for', 'gravity')",0.00011704119850187266,for,gravity,0.005500292568753657,0.002574605032182563
"('elaſtick', 'or')",0.00011704119850187266,elaſtick,or,0.00011702750146284377,0.011000585137507315
"('space', 'around')",0.00011704119850187266,space,around,0.002106495026331188,0.0005851375073142189
"('certainty', 'and')",0.00011704119850187266,certainty,and,0.00011702750146284377,0.03978935049736688
"('or', 'other')",0.0007022471910112359,or,other,0.011000585137507315,0.004447045055588063
"('ever', 'being')",0.00011704119850187266,ever,being,0.001521357519016969,0.002106495026331188
"('in', 'ſuch')",0.00011704119850187266,in,ſuch,0.01767115272088941,0.003978935049736688
"('entertain', 'this')",0.00011704119850187266,entertain,this,0.00011702750146284377,0.00807489760093622
"('of', 'one')",0.00046816479400749064,of,one,0.04166179052077238,0.004212990052662376
"('the', 'greatneſs')",0.00011704119850187266,the,greatneſs,0.06155646576945582,0.00011702750146284377
"('like', 'frame')",0.00011704119850187266,like,frame,0.0012873025160912814,0.0009362200117027502
"('that', 'almighty')",0.00011704119850187266,that,almighty,0.025043885313048568,0.00023405500292568755
"('equal', 'diſtances')",0.00023408239700374532,equal,diſtances,0.0014043300175541251,0.0007021650087770626
"('continued', 'and')",0.00011704119850187266,continued,and,0.0003510825043885313,0.03978935049736688
"('with', 'an')",0.00011704119850187266,with,an,0.004681100058513751,0.005734347571679344
"('of', 'infinite')",0.00023408239700374532,of,infinite,0.04166179052077238,0.0018724400234055004
