bigram,frequency,word1,word2,word1_freq,word2_freq
"('it', 'appeared')",4.720376686059547e-05,it,appeared,0.015612461647392023,0.0003186216662733066
"('ordinary', 'reason')",1.1800941715148868e-05,ordinary,reason,0.00028321925890960586,0.0002360160490913382
"('rise', 'up')",2.3601883430297737e-05,rise,up,0.0001180080245456691,0.001180080245456691
"('and', 'strong')",1.1800941715148868e-05,and,strong,0.030658484776964832,0.00010620722209110219
"('families', 'carrying')",1.1800941715148868e-05,families,carrying,0.0006254425300920462,4.720320981826764e-05
"('or', 'brooks')",1.1800941715148868e-05,or,brooks,0.002666981354732122,3.540240736370073e-05
"('secure', 'the')",1.1800941715148868e-05,secure,the,5.900401227283455e-05,0.07344819447722445
"('otherwise', 'more')",1.1800941715148868e-05,otherwise,more,4.720320981826764e-05,0.002525371725277319
"('way', 'as')",1.1800941715148868e-05,way,as,0.0011210762331838565,0.007930139249468964
"('rs', 'could')",1.1800941715148868e-05,rs,could,0.0001180080245456691,0.0014869011092754308
"('ietzer', 'came')",1.1800941715148868e-05,ietzer,came,4.720320981826764e-05,0.0007316497521831485
"('maintained', 'as')",1.1800941715148868e-05,maintained,as,8.260561718196837e-05,0.007930139249468964
"('matter', 'extreamly')",1.1800941715148868e-05,matter,extreamly,0.0008024545669105499,0.0002242152466367713
"('legends', 'and')",1.1800941715148868e-05,legends,and,2.360160490913382e-05,0.030658484776964832
"('their', 'friends')",2.3601883430297737e-05,their,friends,0.007788529620014161,9.440641963653528e-05
"('the', 'greatness')",5.9004708575744343e-05,the,greatness,0.07344819447722445,9.440641963653528e-05
"('a', 'variety')",2.3601883430297737e-05,a,variety,0.02368421052631579,9.440641963653528e-05
"('environed', 'with')",1.1800941715148868e-05,environed,with,1.180080245456691e-05,0.005451970734009912
"('propositions', 'to')",1.1800941715148868e-05,propositions,to,5.900401227283455e-05,0.024651876327590277
"('they', 'serve')",1.1800941715148868e-05,they,serve,0.010762331838565023,3.540240736370073e-05
"('bernabites', 'is')",1.1800941715148868e-05,bernabites,is,2.360160490913382e-05,0.02032098182676422
"('statue', 'was')",1.1800941715148868e-05,statue,was,0.00018881283927307056,0.00908661789001652
"('buy', 'provisions')",1.1800941715148868e-05,buy,provisions,0.00014160962945480293,5.900401227283455e-05
"('he', 'brought')",1.1800941715148868e-05,he,brought,0.007363700731649752,0.0005546377153646448
"('ordered', 'to')",1.1800941715148868e-05,ordered,to,0.00010620722209110219,0.024651876327590277
"('sides', 'that')",1.1800941715148868e-05,sides,that,0.00030682086381873965,0.028239320273778616
"('have', 'yet')",2.3601883430297737e-05,have,yet,0.005274958697191409,0.002348359688458815
"('delivered', 'it')",2.3601883430297737e-05,delivered,it,7.080481472740146e-05,0.015612461647392023
"('somewhat', 'by')",1.1800941715148868e-05,somewhat,by,0.00014160962945480293,0.005263157894736842
"('il', 'santo')",1.1800941715148868e-05,il,santo,0.00017701203681850367,2.360160490913382e-05
"('may', 'live')",1.1800941715148868e-05,may,live,0.001191881047911258,0.0004602312957281095
"('yet', 'extant')",2.3601883430297737e-05,yet,extant,0.002348359688458815,0.00010620722209110219
"('year', 'and')",3.54028251454466e-05,year,and,0.000519235308000944,0.030658484776964832
"('the', 'valuablest')",1.1800941715148868e-05,the,valuablest,0.07344819447722445,1.180080245456691e-05
"('dutch', 'for')",1.1800941715148868e-05,dutch,for,9.440641963653528e-05,0.008543780977106443
"('could', 'no')",4.720376686059547e-05,could,no,0.0014869011092754308,0.002938399811187161
"('to', 'theirs')",1.1800941715148868e-05,to,theirs,0.024651876327590277,7.080481472740146e-05
"('painted', 'in')",2.3601883430297737e-05,painted,in,0.00010620722209110219,0.02158366768940288
"('true', 'the')",0.0001534122422969353,true,the,0.0008142553693651168,0.07344819447722445
"('antiquities', 'in')",1.1800941715148868e-05,antiquities,in,8.260561718196837e-05,0.02158366768940288
"('g', 'isons')",1.1800941715148868e-05,g,isons,0.00028321925890960586,1.180080245456691e-05
"('and', 'setled')",1.1800941715148868e-05,and,setled,0.030658484776964832,3.540240736370073e-05
"('every', 'door')",1.1800941715148868e-05,every,door,0.0009440641963653528,7.080481472740146e-05
"('cause', 'wayes')",1.1800941715148868e-05,cause,wayes,0.00028321925890960586,9.440641963653528e-05
"('over', 'again')",1.1800941715148868e-05,over,again,0.00129808827000236,0.0002242152466367713
"('valued', 'both')",1.1800941715148868e-05,valued,both,5.900401227283455e-05,0.0014987019117299976
"('hun', 'ing')",1.1800941715148868e-05,hun,ing,3.540240736370073e-05,5.900401227283455e-05
"('eminent', 'vertue')",1.1800941715148868e-05,eminent,vertue,0.0001180080245456691,0.0001180080245456691
"('abilities', 'which')",1.1800941715148868e-05,abilities,which,1.180080245456691e-05,0.009334434741562427
"('o', 'coblents')",1.1800941715148868e-05,o,coblents,0.0009558649988199197,1.180080245456691e-05
"('se', 'concerning')",1.1800941715148868e-05,se,concerning,7.080481472740146e-05,0.00042482888836440876
"('that', 'resides')",1.1800941715148868e-05,that,resides,0.028239320273778616,2.360160490913382e-05
"('understood', 'to')",1.1800941715148868e-05,understood,to,0.0001180080245456691,0.024651876327590277
"('learned', 'men')",4.720376686059547e-05,learned,men,0.00027141845645503896,0.0008850601840925183
"('sick', 'is')",1.1800941715148868e-05,sick,is,8.260561718196837e-05,0.02032098182676422
"('preservative', 'the')",1.1800941715148868e-05,preservative,the,1.180080245456691e-05,0.07344819447722445
"('antiquities', 'of')",2.3601883430297737e-05,antiquities,of,8.260561718196837e-05,0.04392258673589804
"('ministers', 'is')",1.1800941715148868e-05,ministers,is,0.00020061364172763749,0.02032098182676422
"('and', 'thus')",0.00022421789258782852,and,thus,0.030658484776964832,0.00042482888836440876
"('proceed', 'by')",1.1800941715148868e-05,proceed,by,4.720320981826764e-05,0.005263157894736842
"('this', 'gave')",3.54028251454466e-05,this,gave,0.007729525607741326,0.000531036110455511
"('families', 'let')",1.1800941715148868e-05,families,let,0.0006254425300920462,0.0002360160490913382
"('page', 'with')",1.1800941715148868e-05,page,with,1.180080245456691e-05,0.005451970734009912
"('are', 'blown')",1.1800941715148868e-05,are,blown,0.0096648572102903,2.360160490913382e-05
"('for', 'if')",7.08056502908932e-05,for,if,0.008543780977106443,0.002065140429549209
"('all', 'might')",1.1800941715148868e-05,all,might,0.007835732829832428,0.0007080481472740147
"('up', 'generally')",1.1800941715148868e-05,up,generally,0.001180080245456691,0.0006844465423648808
"('visibly', 'superior')",1.1800941715148868e-05,visibly,superior,5.900401227283455e-05,2.360160490913382e-05
"('it', 'pretended')",1.1800941715148868e-05,it,pretended,0.015612461647392023,0.00021241444418220438
"('strange', 'that')",3.54028251454466e-05,strange,that,0.00028321925890960586,0.028239320273778616
"('a', 'fox')",1.1800941715148868e-05,a,fox,0.02368421052631579,1.180080245456691e-05
"('ago', 'there')",1.1800941715148868e-05,ago,there,0.00040122728345527497,0.00744630634883172
"('already', 'published')",1.1800941715148868e-05,already,published,0.00015341043190936982,3.540240736370073e-05
"('defended', 'by')",1.1800941715148868e-05,defended,by,5.900401227283455e-05,0.005263157894736842
"('p', 'so')",1.1800941715148868e-05,p,so,0.0003186216662733066,0.012237432145385887
"('till', 'i')",1.1800941715148868e-05,till,i,0.00036582487609157423,0.007812131224923295
"('devotion', 'and')",3.54028251454466e-05,devotion,and,0.00017701203681850367,0.030658484776964832
"('describe', 'them')",2.3601883430297737e-05,describe,them,7.080481472740146e-05,0.005558177956101015
"('is', 'ninty')",1.1800941715148868e-05,is,ninty,0.02032098182676422,1.180080245456691e-05
"('saying', 'such')",1.1800941715148868e-05,saying,such,3.540240736370073e-05,0.0023011564786405477
"('those', 'ba')",1.1800941715148868e-05,those,ba,0.0038824640075525137,7.080481472740146e-05
"('to', 'lugane')",1.1800941715148868e-05,to,lugane,0.024651876327590277,4.720320981826764e-05
"('inferred', 'that')",1.1800941715148868e-05,inferred,that,1.180080245456691e-05,0.028239320273778616
"('the', 'iudicious')",1.1800941715148868e-05,the,iudicious,0.07344819447722445,1.180080245456691e-05
"('nine', 'mile')",1.1800941715148868e-05,nine,mile,4.720320981826764e-05,0.00017701203681850367
"('ice', 'and')",1.1800941715148868e-05,ice,and,8.260561718196837e-05,0.030658484776964832
"('the', 'ancient')",0.0003776301348847638,the,ancient,0.07344819447722445,0.0007434505546377154
"('which', 'indee')",1.1800941715148868e-05,which,indee,0.009334434741562427,2.360160490913382e-05
"('it', 'he')",0.00012981035886663756,it,he,0.015612461647392023,0.007363700731649752
"('my', 'conductor')",1.1800941715148868e-05,my,conductor,0.0007434505546377154,1.180080245456691e-05
"('fu', 'nished')",1.1800941715148868e-05,fu,nished,1.180080245456691e-05,1.180080245456691e-05
"('without', 'regarding')",1.1800941715148868e-05,without,regarding,0.0009676658012744867,1.180080245456691e-05
"('a', 'confusion')",1.1800941715148868e-05,a,confusion,0.02368421052631579,1.180080245456691e-05
"('question', 'and')",3.54028251454466e-05,question,and,0.0001180080245456691,0.030658484776964832
"('office', 'after')",1.1800941715148868e-05,office,after,0.00016521123436393675,0.001050271418456455
"('no', 'bigger')",1.1800941715148868e-05,no,bigger,0.002938399811187161,5.900401227283455e-05
"('of', 'pomponatius')",1.1800941715148868e-05,of,pomponatius,0.04392258673589804,1.180080245456691e-05
"('sale', 'that')",1.1800941715148868e-05,sale,that,5.900401227283455e-05,0.028239320273778616
"('ground', 'it')",1.1800941715148868e-05,ground,it,0.0007198489497285815,0.015612461647392023
"('france', 'this')",1.1800941715148868e-05,france,this,0.0002242152466367713,0.007729525607741326
"('chiefly', 'to')",1.1800941715148868e-05,chiefly,to,0.00029502006136417275,0.024651876327590277
"('testament', 'in')",1.1800941715148868e-05,testament,in,2.360160490913382e-05,0.02158366768940288
"('a', 'government')",2.3601883430297737e-05,a,government,0.02368421052631579,0.0005428369129100779
"('adhering', 'firmly')",1.1800941715148868e-05,adhering,firmly,2.360160490913382e-05,7.080481472740146e-05
"('and', 'judicious')",1.1800941715148868e-05,and,judicious,0.030658484776964832,1.180080245456691e-05
"('cruelty', 'of')",1.1800941715148868e-05,cruelty,of,3.540240736370073e-05,0.04392258673589804
"('pope', 'sent')",1.1800941715148868e-05,pope,sent,0.0006018409251829125,0.000259617654000472
"('not', 'out')",1.1800941715148868e-05,not,out,0.0072220911021949495,0.0024427661080953507
"('war', 'ant')",1.1800941715148868e-05,war,ant,0.00036582487609157423,1.180080245456691e-05
"('bologna', 'delivered')",1.1800941715148868e-05,bologna,delivered,0.00010620722209110219,7.080481472740146e-05
"('believe', 'tho')",1.1800941715148868e-05,believe,tho,0.00028321925890960586,0.002017937219730942
"('present', 'for')",1.1800941715148868e-05,present,for,0.00035402407363700734,0.008543780977106443
"('cultivated', 'and')",1.1800941715148868e-05,cultivated,and,5.900401227283455e-05,0.030658484776964832
"('all', 'alike')",1.1800941715148868e-05,all,alike,0.007835732829832428,1.180080245456691e-05
"('cantons', 'the')",8.260659200604208e-05,cantons,the,0.00048383290063724334,0.07344819447722445
"('was', 'thus')",1.1800941715148868e-05,was,thus,0.00908661789001652,0.00042482888836440876
"('vitious', 'as')",1.1800941715148868e-05,vitious,as,1.180080245456691e-05,0.007930139249468964
"('merit', 'of')",1.1800941715148868e-05,merit,of,7.080481472740146e-05,0.04392258673589804
"('mony', 'happens')",1.1800941715148868e-05,mony,happens,0.00020061364172763749,1.180080245456691e-05
"('ave', 'marybel')",1.1800941715148868e-05,ave,marybel,2.360160490913382e-05,1.180080245456691e-05
"('friers', 'by')",1.1800941715148868e-05,friers,by,4.720320981826764e-05,0.005263157894736842
"('them', 'so')",0.00021241695087267963,them,so,0.005558177956101015,0.012237432145385887
"('asserted', 'in')",1.1800941715148868e-05,asserted,in,9.440641963653528e-05,0.02158366768940288
"('or', 'faction')",1.1800941715148868e-05,or,faction,0.002666981354732122,0.00010620722209110219
"('conversed', 'the')",1.1800941715148868e-05,conversed,the,2.360160490913382e-05,0.07344819447722445
"('establish', 'both')",1.1800941715148868e-05,establish,both,1.180080245456691e-05,0.0014987019117299976
"('leslened', 'he')",1.1800941715148868e-05,leslened,he,1.180080245456691e-05,0.007363700731649752
"('artifices', 'of')",1.1800941715148868e-05,artifices,of,2.360160490913382e-05,0.04392258673589804
"('bern', 'having')",1.1800941715148868e-05,bern,having,0.0006962473448194477,0.00042482888836440876
"('summer', 'that')",2.3601883430297737e-05,summer,that,0.00021241444418220438,0.028239320273778616
"('among', 'men')",2.3601883430297737e-05,among,men,0.0012272834552749586,0.0008850601840925183
"('their', 'synagogues')",1.1800941715148868e-05,their,synagogues,0.007788529620014161,2.360160490913382e-05
"('miles', 'of')",4.720376686059547e-05,miles,of,0.0005428369129100779,0.04392258673589804
"('resurrection', 'whereas')",1.1800941715148868e-05,resurrection,whereas,1.180080245456691e-05,0.000389426481000708
"('condition', 'he')",1.1800941715148868e-05,condition,he,0.00015341043190936982,0.007363700731649752
"('abstract', 'the')",1.1800941715148868e-05,abstract,the,2.360160490913382e-05,0.07344819447722445
"('defame', 'the')",1.1800941715148868e-05,defame,the,1.180080245456691e-05,0.07344819447722445
"('those', 'published')",1.1800941715148868e-05,those,published,0.0038824640075525137,3.540240736370073e-05
"('and', 'spare')",1.1800941715148868e-05,and,spare,0.030658484776964832,2.360160490913382e-05
"('arbitrary', 'power')",1.1800941715148868e-05,arbitrary,power,2.360160490913382e-05,0.00028321925890960586
"('whole', 'head')",1.1800941715148868e-05,whole,head,0.0011092754307292895,0.0003776256785461411
"('revolt', 'the')",1.1800941715148868e-05,revolt,the,7.080481472740146e-05,0.07344819447722445
"('useful', 'as')",1.1800941715148868e-05,useful,as,3.540240736370073e-05,0.007930139249468964
"('ill', 'wh')",1.1800941715148868e-05,ill,wh,0.0004366296908189757,4.720320981826764e-05
"('likely', 'that')",4.720376686059547e-05,likely,that,8.260561718196837e-05,0.028239320273778616
"('twelve', 'hundred')",4.720376686059547e-05,twelve,hundred,0.0003422232711824404,0.001050271418456455
"('stands', 'which')",1.1800941715148868e-05,stands,which,0.00014160962945480293,0.009334434741562427
"('l', 'village')",1.1800941715148868e-05,l,village,0.0002242152466367713,0.00010620722209110219
"('a', 'wealth')",1.1800941715148868e-05,a,wealth,0.02368421052631579,0.000519235308000944
"('roman', 'both')",1.1800941715148868e-05,roman,both,0.000389426481000708,0.0014987019117299976
"('have', 'found')",2.3601883430297737e-05,have,found,0.005274958697191409,0.0010030682086381874
"('the', 'snow')",1.1800941715148868e-05,the,snow,0.07344819447722445,4.720320981826764e-05
"('o', 'compassion')",1.1800941715148868e-05,o,compassion,0.0009558649988199197,1.180080245456691e-05
"('have', 'set')",3.54028251454466e-05,have,set,0.005274958697191409,0.0008732593816379514
"('of', 'corporal')",1.1800941715148868e-05,of,corporal,0.04392258673589804,4.720320981826764e-05
"('a', 'sense')",2.3601883430297737e-05,a,sense,0.02368421052631579,0.0001180080245456691
"('not', 'entertain')",3.54028251454466e-05,not,entertain,0.0072220911021949495,0.00010620722209110219
"('divert', 'her')",1.1800941715148868e-05,divert,her,1.180080245456691e-05,0.0009912674061836205
"('a', 'temper')",1.1800941715148868e-05,a,temper,0.02368421052631579,0.0001180080245456691
"('italy', 'long')",1.1800941715148868e-05,italy,long,0.0010148690110927544,0.001168279443002124
"('runs', 'but')",1.1800941715148868e-05,runs,but,0.000259617654000472,0.008036346471560067
"('her', 'to')",1.1800941715148868e-05,her,to,0.0009912674061836205,0.024651876327590277
"('the', 'course')",1.1800941715148868e-05,the,course,0.07344819447722445,0.00014160962945480293
"('as', 'matters')",1.1800941715148868e-05,as,matters,0.007930139249468964,0.000389426481000708
"('summer', 'long')",5.9004708575744343e-05,summer,long,0.00021241444418220438,0.001168279443002124
"('lies', 'in')",2.3601883430297737e-05,lies,in,0.0002360160490913382,0.02158366768940288
"('sermons', 'the')",1.1800941715148868e-05,sermons,the,0.0001180080245456691,0.07344819447722445
"('speech', 'of')",1.1800941715148868e-05,speech,of,1.180080245456691e-05,0.04392258673589804
"('true', 'that')",2.3601883430297737e-05,true,that,0.0008142553693651168,0.028239320273778616
"('inveterate', 'and')",1.1800941715148868e-05,inveterate,and,2.360160490913382e-05,0.030658484776964832
"('house', 'with')",2.3601883430297737e-05,house,with,0.0005546377153646448,0.005451970734009912
"('most', 'horrible')",1.1800941715148868e-05,most,horrible,0.0011446778380929904,4.720320981826764e-05
"('could', 'guess')",2.3601883430297737e-05,could,guess,0.0014869011092754308,2.360160490913382e-05
"('general', 'peace')",1.1800941715148868e-05,general,peace,0.00040122728345527497,0.00014160962945480293
"('seldom', 'that')",1.1800941715148868e-05,seldom,that,2.360160490913382e-05,0.028239320273778616
"('buil', 'great')",1.1800941715148868e-05,buil,great,2.360160490913382e-05,0.004885532216190701
"('the', 'voice')",2.3601883430297737e-05,the,voice,0.07344819447722445,4.720320981826764e-05
"('that', 'travel')",1.1800941715148868e-05,that,travel,0.028239320273778616,1.180080245456691e-05
"('same', 'and')",1.1800941715148868e-05,same,and,0.0005900401227283455,0.030658484776964832
"('cantons', 'could')",1.1800941715148868e-05,cantons,could,0.00048383290063724334,0.0014869011092754308
"('it', 'may')",0.00021241695087267963,it,may,0.015612461647392023,0.001191881047911258
"('bernards', 'appearing')",1.1800941715148868e-05,bernards,appearing,1.180080245456691e-05,1.180080245456691e-05
"('free', 'heartedness')",1.1800941715148868e-05,free,heartedness,0.00017701203681850367,1.180080245456691e-05
"('talk', 'of')",2.3601883430297737e-05,talk,of,3.540240736370073e-05,0.04392258673589804
"('its', 'eye')",1.1800941715148868e-05,its,eye,0.0007316497521831485,0.00015341043190936982
"('sold', 'and')",2.3601883430297737e-05,sold,and,0.00017701203681850367,0.030658484776964832
"('vigorously', 'and')",1.1800941715148868e-05,vigorously,and,4.720320981826764e-05,0.030658484776964832
"('equal', 'priviledges')",2.3601883430297737e-05,equal,priviledges,0.00017701203681850367,5.900401227283455e-05
